Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_rooms,nb_bedrooms,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,SalePrice,building_height,Ground_floor,Heating_Central,Heating_Individual,Last_floor,district
230m²,6 p.,4,3 700 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:Malesherbes08
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:4",8,230,6,4,6,5,4,1,Balcon,Central,0,0,3700000,Average,0,1,0,0,8e
19m²,1 p.,-1,220 000 €,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:161889865
Etage du bien
:3e
Nombre d'étages du bâtiment
:6",10,19,1,0,6,3,0,0,0,Unknown,0,0,220000,Average,0,0,0,0,10e
49m²,2 p.,1,576 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:MIH AIRT2
Etage du bien
:4e
Ascenseur",13,49,2,1,0,4,0,0,0,Unknown,0,0,576000,Average,0,0,0,0,13e
30m²,1 p.,-1,462 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:MIH AIRT1a
Etage du bien
:8e
Nombre d'étages du bâtiment
:8
Ascenseur",13,30,1,0,8,8,0,0,0,Unknown,0,0,462000,Average,0,0,0,1,13e
33m²,1 p.,-1,486 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:MIH AIRT1b
Etage du bien
:3e
Ascenseur",13,33,1,0,0,3,0,0,0,Unknown,0,0,486000,Average,0,0,0,0,13e
34m²,1 p.,-1,520 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:MIH AIRT1c
Etage du bien
:4e
Ascenseur",13,34,1,0,0,4,0,0,0,Unknown,0,0,520000,Average,0,0,0,0,13e
30m²,1 p.,-1,446 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:MIH AIRT1
Etage du bien
:4e
Ascenseur",13,30,1,0,0,4,0,0,0,Unknown,0,0,446000,Average,0,0,0,0,13e
96m²,5 p.,4,1 463 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:FG PARDAM5mai
Parking
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:3
Ascenseur
Accès handicapé",18,96,5,4,3,0,0,0,Terrasse,Unknown,0,1,1463000,Small,1,0,0,0,18e
63m²,3 p.,1,749 000 €,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:145
Etage du bien
:2e
Cave
Ascenseur
Nombre de salle de bain
:1",10,63,3,1,0,2,1,1,0,Unknown,0,0,749000,Average,0,0,0,0,10e
91m²,3 p.,2,849 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:LPBLANQUI
Rénové
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",13,91,3,2,8,3,1,1,"Terrasse, balcon",Unknown,1,0,849000,Average,0,0,0,0,13e
27m²,1 p.,-1,363 000 €,"Paris 15 (75015)
PARIS","Ref de l'annonce
:806683
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:1",15,27,1,0,1,1,0,0,0,"Individuel, électrique",0,0,363000,Small,0,0,1,1,15e
7m²,1 p.,-1,88 000 €,65 rue Condorcet 75009 Paris 9e,"Ref de l'annonce
:182721
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",9,7,1,0,6,6,0,0,0,Unknown,0,0,88000,Average,0,0,0,1,9e
11m²,1 p.,-1,212 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:161884605
Rénové
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Sécurité
:Gardien",8,11,1,0,6,5,0,0,0,Unknown,1,0,212000,Average,0,0,0,0,8e
8m²,1 p.,-1,150 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:25480139
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",16,8,1,0,6,6,0,0,0,Unknown,0,0,150000,Average,0,0,0,1,16e
70m²,3 p.,2,645 000 €,"Paris 15 (75015)
Métro | commerces","Ref de l'annonce
:010500
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",15,70,3,2,6,3,1,1,0,"Individuel, au gaz",0,0,645000,Average,0,0,1,0,15e
28m²,2 p.,1,270 000 €,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,2,1,5,0,0,0,0,"Individuel, électrique",0,0,270000,Average,1,0,1,0,18e
80m²,2 p.,1,1 120 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:21
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",17,80,2,1,3,1,1,0,0,Central,0,0,1120000,Small,0,1,0,0,17e
25m²,1 p.,-1,240 000 €,"Paris 13 (75013)
Paris","Ref de l'annonce
:9929
Rénové
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:31
Cave
Ascenseur
Nombre de salle de bain
:1",13,25,1,0,31,2,1,1,0,Unknown,1,1,240000,Tower,0,0,0,0,13e
91m²,4 p.,3,592 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:13280_YB
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:1",18,91,4,3,5,4,1,0,Balcon,Unknown,0,1,592000,Average,0,0,0,0,18e
5m²,1 p.,1,85 150 €,"Paris 10 (75010)
Louis Blanc|aqueduc","Ref de l'annonce
:805877
Chauffage
:Individuel, électrique
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Sécurité
:Gardien",10,5,1,1,6,6,0,0,0,"Individuel, électrique",0,0,85150,Average,0,0,1,1,10e
26m²,1 p.,-1,398 000 €,"Paris 04 (75004)
Saint-Gervais","Ref de l'annonce
:161882467
Chauffage
:électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:4",4,26,1,0,4,1,0,0,0,électrique,0,0,398000,Average,0,0,0,0,4e
82m²,4 p.,2,1 785 000 €,"Paris 01 (75001)
Tuileries","Ref de l'annonce
:354
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",1,82,4,2,6,5,0,0,0,"Individuel, au gaz",0,0,1785000,Average,0,0,1,0,1e
16m²,1 p.,2,235 000 €,Paris 05 (75005)|Jardin des Plantes,"Ref de l'annonce
:4132529
Chauffage
:électrique
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",5,16,1,2,7,7,0,0,0,électrique,0,0,235000,Average,0,0,0,1,5e
72m²,3 p.,2,1 134 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:161730555
Chauffage
:électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,72,3,2,6,5,1,1,0,électrique,0,0,1134000,Average,0,0,0,0,17e
144m²,4 p.,3,2 268 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:161713085
Chauffage
:électrique
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",8,144,4,3,5,3,1,1,Balcon,électrique,0,1,2268000,Average,0,0,0,0,8e
235m²,7 p.,4,2 500 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:koenig -
Rénové
Etage du bien
:3e
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:3",17,235,7,4,0,3,3,0,0,Unknown,1,0,2500000,Average,0,0,0,0,17e
65m²,3 p.,2,426 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:13276_YB
Parking
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:1",18,65,3,2,5,0,1,0,Terrasse,Unknown,0,1,426000,Average,1,0,0,0,18e
28m²,2 p.,1,409 000 €,Paris 15 (75015)|Dupleix - Motte Picquet,"Ref de l'annonce
:T10817
Chauffage
:Central
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:1",15,28,2,1,8,7,1,1,"Terrasse, balcon",Central,0,0,409000,Average,0,1,0,0,15e
95m²,5 p.,3,1 390 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:160612209
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",16,95,5,3,6,6,1,0,0,Unknown,0,0,1390000,Average,0,0,0,1,16e
70m²,3 p.,2,1 248 000 €,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:161448667
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",9,70,3,2,5,3,1,0,0,Unknown,1,0,1248000,Average,0,0,0,0,9e
58m²,2 p.,1,691 440 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:159977685
Etage du bien
:7e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur",15,58,2,1,9,7,0,1,0,Unknown,0,0,691440,Average,0,0,0,0,15e
60m²,3 p.,2,680 000 €,"Paris 19 (75019)
Paris","Ref de l'annonce
:6610-DELAUNAY
Chauffage
:Au gaz
Etage du bien
:2e
Meublé
Cave
Ascenseur",19,60,3,2,0,2,0,1,0,Au gaz,0,0,680000,Average,0,0,0,0,19e
177m²,5 p.,3,1 990 000 €,"Paris 17 (75017)
PARIS","Ref de l'annonce
:202444RD2
Nombre d'étages du bâtiment
:6
Ascenseur",17,177,5,3,6,0,0,0,0,Unknown,0,0,1990000,Average,1,0,0,0,17e
88m²,5 p.,3,1 680 000 €,"Paris 07 (75007)
École Militaire","Ref de l'annonce
:161765711
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:8
Ascenseur
Sécurité
:Gardien",7,88,5,3,8,3,0,0,0,Central,0,0,1680000,Average,0,1,0,0,7e
98m²,5 p.,2,1 670 000 €,"Paris 07 (75007)
École Militaire","Ref de l'annonce
:161873455
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",7,98,5,2,6,2,1,1,Balcon,Individuel,0,0,1670000,Average,0,0,1,0,7e
77m²,4 p.,2,987 000 €,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:376
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",3,77,4,2,5,3,1,1,0,"Individuel, au gaz",0,0,987000,Average,0,0,1,0,3e
122m²,6 p.,4,2 000 000 €,"Paris 15 (75015)
Charles Michels","Ref de l'annonce
:WY1-1753
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:9e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",15,122,6,4,10,9,2,1,"Terrasse, balcon",Central,0,1,2000000,High,0,1,0,0,15e
124m²,6 p.,3,1 195 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:EC/EP
Rénové
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",17,124,6,3,6,0,1,1,0,Unknown,1,0,1195000,Average,1,0,0,0,17e
73m²,3 p.,2,1 195 000 €,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:878
Chauffage
:électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",4,73,3,2,4,1,1,1,0,électrique,0,0,1195000,Average,0,0,0,0,4e
33m²,2 p.,1,369 000 €,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:142803
Etage du bien
:3e
Nombre d'étages du bâtiment
:3",20,33,2,1,3,3,0,0,0,Unknown,0,0,369000,Small,0,0,0,1,20e
90m²,4 p.,3,930 000 €,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:2679237
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien",11,90,4,3,8,2,0,1,0,Unknown,0,0,930000,Average,0,0,0,0,11e
24m²,1 p.,-1,265 000 €,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:768
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:11",20,24,1,0,11,2,0,0,Balcon,Unknown,0,0,265000,High,0,0,0,0,20e
45m²,2 p.,1,360 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1856
Nombre d'étages du bâtiment
:9
Nombre de salle de bain
:1",15,45,2,1,9,0,1,0,0,Unknown,0,0,360000,Average,1,0,0,0,15e
44m²,2 p.,1,485 000 €,Paris 14 (75014)|Pernety,"Ref de l'annonce
:V300005959
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave",14,44,2,1,5,1,0,1,0,Unknown,0,0,485000,Average,0,0,0,0,14e
135m²,5 p.,3,1 540 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:2153
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:8
Ascenseur
Nombre de salle de bain
:1",16,135,5,3,8,0,1,0,Terrasse,Central,0,0,1540000,Average,1,1,0,0,16e
35m²,2 p.,-1,380 000 €,"Paris 14 (75014)
PARIS","Ref de l'annonce
:589
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave",14,35,2,0,4,1,0,1,0,Unknown,0,0,380000,Average,0,0,0,0,14e
36m²,2 p.,1,499 000 €,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:VA2354-SIXTIES
Rénové
Etage du bien
:1er
Nombre d'étages du bâtiment
:1
Cave",14,36,2,1,1,1,0,1,0,Unknown,1,0,499000,Small,0,0,0,1,14e
29m²,1 p.,-1,440 000 €,"Paris 05 (75005)
Notre Dame de Paris","Ref de l'annonce
:31784428
Etage du bien
:3e
Nombre d'étages du bâtiment
:5",5,29,1,0,5,3,0,0,0,Unknown,0,0,440000,Average,0,0,0,0,5e
22m²,2 p.,1,360 000 €,"Paris 15 (75015)
Felix Faure","Ref de l'annonce
:31300029
Etage du bien
:3e
Nombre d'étages du bâtiment
:6",15,22,2,1,6,3,0,0,0,Unknown,0,0,360000,Average,0,0,0,0,15e
45m²,2 p.,1,428 500 €,Paris 18 (75018)|La Chapelle - Marx Dormoy,"Ref de l'annonce
:202522R8
Nombre d'étages du bâtiment
:6
Ascenseur",18,45,2,1,6,0,0,0,0,Unknown,0,0,428500,Average,1,0,0,0,18e
13m²,1 p.,-1,145 000 €,"Paris 15 (75015)
Place d'Alleray","Ref de l'annonce
:27617461
Chauffage
:Central
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",15,13,1,0,7,0,0,0,0,Central,0,0,145000,Average,1,1,0,0,15e
27m²,1 p.,-1,396 000 €,"Paris 15 (75015)
PARIS 15E ARRONDISSEMENT","Ref de l'annonce
:487234
Chauffage
:Central, électrique
Terrasse/Balcon
:Balcon
Etage du bien
:9e
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",15,27,1,0,0,9,1,0,Balcon,"Central, électrique",0,0,396000,Average,0,1,0,0,15e
71m²,4 p.,2,871 500 €,"Paris 11 (75011)
Faidherbe-Chaligny","Ref de l'annonce
:340936928582
Chauffage
:Au gaz
Etage du bien
:1er
Nombre de salle de bain
:1",11,71,4,2,0,1,1,0,0,Au gaz,0,0,871500,Average,0,0,0,0,11e
72m²,3 p.,2,1 000 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:3894027
Chauffage
:Au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",8,72,3,2,6,5,1,1,0,Au gaz,0,0,1000000,Average,0,0,0,0,8e
85m²,3 p.,2,850 000 €,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:3894281
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Ascenseur",20,85,3,2,0,2,0,0,Balcon,Unknown,0,0,850000,Average,0,0,0,0,20e
105m²,5 p.,4,995 000 €,"Paris 10 (75010)
PARIS","Ref de l'annonce
:2249
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",10,105,5,4,6,5,1,1,0,"Individuel, au gaz",0,0,995000,Average,0,0,1,0,10e
78m²,3 p.,2,998 000 €,"Paris 15 (75015)
PARIS","Ref de l'annonce
:2279
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave",15,78,3,2,4,3,0,1,0,Individuel,0,0,998000,Average,0,0,1,0,15e
42m²,2 p.,1,428 500 €,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:181
Chauffage
:Individuel, électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",18,42,2,1,6,2,0,1,0,"Individuel, électrique",0,0,428500,Average,0,0,1,0,18e
71m²,4 p.,2,678 000 €,Paris 20 (75020)|Gambetta,"Ref de l'annonce
:961
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave",20,71,4,2,5,1,0,1,0,Individuel,0,0,678000,Average,0,0,1,0,20e
30m²,1 p.,1,468 000 €,"Paris 07 (75007)
Latour Maubourg","Ref de l'annonce
:5021
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave",7,30,1,1,4,2,0,1,0,Unknown,0,0,468000,Average,0,0,0,0,7e
20m²,2 p.,-1,234 000 €,"Paris 10 (75010)|Goncourt - Canal Saint-Martin, ...","Ref de l'annonce
:3446
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:6",10,20,2,0,6,0,0,0,0,"Individuel, électrique",0,0,234000,Average,1,0,1,0,10e
86m²,3 p.,2,995 000 €,"Paris 01 (75001)
PARIS","Ref de l'annonce
:4557
Etage du bien
:1er
Nombre d'étages du bâtiment
:7",1,86,3,2,7,1,0,0,0,Unknown,0,0,995000,Average,0,0,0,0,1e
28m²,1 p.,-1,450 000 €,"Paris 06 (75006)
Saint-Placide","Ref de l'annonce
:1075PBL
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",6,28,1,0,6,2,1,1,0,Unknown,0,0,450000,Average,0,0,0,0,6e
10m²,1 p.,-1,98 000 €,"Paris 11 (75011)
PARIS 11","Ref de l'annonce
:216694
Chauffage
:Individuel
Etage du bien
:6e",11,10,1,0,0,6,0,0,0,Individuel,0,0,98000,Average,0,0,1,0,11e
56m²,3 p.,2,665 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:BL27073105
Terrasse/Balcon
:Balcon
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",16,56,3,2,6,0,0,1,Balcon,Unknown,0,0,665000,Average,1,0,0,0,16e
177m²,5 p.,3,1 990 000 €,"Paris 17 (75017)
PARIS","Ref de l'annonce
:202444RD2
Nombre d'étages du bâtiment
:6
Ascenseur",17,177,5,3,6,0,0,0,0,Unknown,0,0,1990000,Average,1,0,0,0,17e
106m²,4 p.,1,2 100 000 €,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:PLHVSG692
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",2,106,4,1,4,3,1,1,Balcon,Unknown,0,0,2100000,Average,0,0,0,0,2e
70m²,3 p.,2,765 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:T3 70m2 - 75013
Rénové
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Accès handicapé
Nombre de salle de bain
:1",13,70,3,2,0,3,1,0,Balcon,Unknown,1,0,765000,Average,0,0,0,0,13e
135m²,5 p.,3,1 529 000 €,"Paris 09 (75009)
PARIS 9EME ARR.","Ref de l'annonce
:2029
Etage du bien
:1er
Cave
Ascenseur",9,135,5,3,0,1,0,1,0,Unknown,0,0,1529000,Average,0,0,0,0,9e
36m²,2 p.,1,375 000 €,"42, Avenue de Flandres 75019 Paris 19e","Ref de l'annonce
:JMR
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Cave",19,36,2,1,0,4,0,1,0,"Individuel, au gaz",0,0,375000,Average,0,0,1,0,19e
30m²,2 p.,1,414 750 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:VA2202-COTEIMMO75
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",17,30,2,1,6,6,0,1,0,Unknown,0,0,414750,Average,0,0,0,1,17e
76m²,4 p.,2,1 195 000 €,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:161846975
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",6,76,4,2,6,2,1,1,0,Central,0,0,1195000,Average,0,1,0,0,6e
61m²,3 p.,2,595 000 €,"Paris 14 (75014)
Glaciere, Saint jacques","Ref de l'annonce
:0000001
Nombre d'étages du bâtiment
:5
Cave",14,61,3,2,5,0,0,1,0,Unknown,0,0,595000,Average,1,0,0,0,14e
85m²,4 p.,2,998 000 €,"Paris 11 (75011)
Paris","Ref de l'annonce
:V10008175
Chauffage
:Individuel, électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",11,85,4,2,7,5,1,1,0,"Individuel, électrique",0,0,998000,Average,0,0,1,0,11e
103m²,4 p.,3,1 337 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1207
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Nombre de salle de bain
:1",18,103,4,3,7,1,1,1,0,Individuel,0,0,1337000,Average,0,0,1,0,18e
33m²,2 p.,1,410 000 €,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:161848111
Etage du bien
:3e
Nombre d'étages du bâtiment
:3",11,33,2,1,3,3,0,0,0,Unknown,0,0,410000,Small,0,0,0,1,11e
198m²,6 p.,4,3 950 000 €,"Paris 07 (75007)
Sèvres-Babylone","Ref de l'annonce
:1359MGL
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,198,6,4,7,4,1,1,0,Individuel,0,0,3950000,Average,0,0,1,0,7e
32m²,3 p.,2,780 000 €,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:W-02IWZ3
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",19,32,3,2,5,1,1,0,"Terrasse, balcon",Unknown,0,1,780000,Average,0,0,0,0,19e
109m²,2 p.,1,369 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:W-02J3E3
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",15,109,2,1,4,4,1,0,0,Unknown,0,0,369000,Average,0,0,0,1,15e
65m²,3 p.,2,770 000 €,"Paris 20 (75020)
Buzenval","Ref de l'annonce
:2679235
Etage du bien
:3e
Cave
Ascenseur
Sécurité
:Gardien",20,65,3,2,0,3,0,1,0,Unknown,0,0,770000,Average,0,0,0,0,20e
25m²,3 p.,2,870 000 €,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:3888911
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave",9,25,3,2,7,4,0,1,0,"Individuel, au gaz",0,0,870000,Average,0,0,1,0,9e
209m²,8 p.,4,2 290 000 €,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:202420RE6
Chauffage
:Individuel
Jardin
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:2",18,209,8,4,3,0,2,0,0,Individuel,0,0,2290000,Small,1,0,1,0,18e
150m²,5 p.,3,1 957 000 €,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:Square de la Trinité
Etage du bien
:1er
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",9,150,5,3,0,1,1,1,0,Unknown,0,0,1957000,Average,0,0,0,0,9e
27m²,1 p.,-1,419 400 €,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:WI_c77657
Etage du bien
:4e
Nombre d'étages du bâtiment
:4",4,27,1,0,4,4,0,0,0,Unknown,0,0,419400,Average,0,0,0,1,4e
34m²,1 p.,-1,347 000 €,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:878402794
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",20,34,1,0,7,4,1,0,0,Unknown,0,0,347000,Average,0,0,0,0,20e
118m²,4 p.,1,1 850 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:P442
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",16,118,4,1,5,3,1,0,0,Central,0,0,1850000,Average,0,1,0,0,16e
129m²,5 p.,3,1 500 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:MO/Auteuil
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",16,129,5,3,6,1,2,1,Balcon,Central,0,0,1500000,Average,0,1,0,0,16e
54m²,2 p.,1,830 000 €,Paris 08 (75008)|Hoche Friedland,"Ref de l'annonce
:3888581
Chauffage
:Au fioul
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",8,54,2,1,7,2,1,1,0,Au fioul,0,0,830000,Average,0,0,0,0,8e
19m²,1 p.,-1,280 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:NF52-6529
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",15,19,1,0,7,5,1,0,0,Central,0,0,280000,Average,0,1,0,0,15e
42m²,2 p.,1,503 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:161834503
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Sécurité
:Gardien",17,42,2,1,5,3,0,1,0,Unknown,1,0,503000,Average,0,0,0,0,17e
63m²,3 p.,2,875 000 €,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:161837369
Etage du bien
:4e
Sécurité
:Gardien
Nombre de salle de bain
:1",2,63,3,2,0,4,1,0,0,Unknown,0,0,875000,Average,0,0,0,0,2e
90m²,4 p.,2,1 150 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:PGB
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",17,90,4,2,6,2,1,1,Balcon,Individuel,0,0,1150000,Average,0,0,1,0,17e
