Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_bat,nb_good,nb_bain,Cave,balc_terr,Chauffage,Rénové,Parking,Chauffage_Central,Chauffage_Individuel
40m²,2 p.,1 p.,470 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:BRI440
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur",75011,40,7,2e,0,0,0,Unknown,0,0,0,0
115m²,3 p.,2 p.,1 980 000 ,"Paris 07 (75007)
Invalides","Ref de l'annonce
:3956552
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé",75007,115,7,5e,0,1,Balcon,Unknown,0,0,0,0
114m²,4 p.,3 p.,2 150 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3885964
Rénové
Terrasse/Balcon
:Terrasse
Etage du bien
:9e
Nombre d'étages du bâtiment
:9
Ascenseur
Accès handicapé",75013,114,9,9e,0,0,Terrasse,Unknown,1,0,0,0
38m²,2 p.,1 p.,720 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:4882
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",75006,38,7,6e,1,0,0,Unknown,0,0,0,0
38m²,2 p.,1 p.,475 000 ,"Paris 18 (75018)
Pigalle","Ref de l'annonce
:256PTWP
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",75018,38,6,2e,0,0,0,Central,0,0,1,0
90m²,4 p.,2 p.,1 900 000 ,"Paris 07 (75007)
Saint-Thomas-d'Aquin","Ref de l'annonce
:4068860
Chauffage
:électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,90,5,2e,1,1,0,électrique,0,0,0,0
166m²,6 p.,4 p.,2 445 000 ,"Paris 17 (75017)
Pereire","Ref de l'annonce
:1508CSO
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,166,6,3e,1,1,Balcon,Individuel,0,0,0,1
52m²,3 p.,2 p.,545 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:750156
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75015,52,6,1er,0,1,0,Individuel,0,0,0,1
115m²,4 p.,3 p.,1 680 000 ,"Paris 03 (75003)
Chemin Vert","Ref de l'annonce
:160970571
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:2",75003,115,5,2e,2,1,Balcon,Individuel,0,0,0,1
130m²,6 p.,4 p.,1 545 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:1708
Chauffage
:Central
Parking
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,130,8,5e,2,1,0,Central,0,1,1,0
38m²,1 p.,1 p.,425 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:3764673
Chauffage
:Central, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,38,6,2e,1,0,0,"Central, au gaz",0,0,1,0
31m²,2 p.,1 p.,459 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3765273
Chauffage
:Au fioul
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:1",75016,31,5,2e,1,0,0,Au fioul,0,0,0,0
104m²,4 p.,3 p.,1 299 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:VUSD002
Rénové
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75002,104,4,1er,1,0,0,Unknown,1,0,0,0
33m²,2 p.,1 p.,496 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:109337
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur",75005,33,6,6e,0,0,0,Unknown,0,0,0,0
107m²,5 p.,2 p.,1 450 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:31340040
Chauffage
:Central, au fioul
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:1",75016,107,8,2e,1,1,Balcon,"Central, au fioul",0,1,1,0
31m²,1 p.,1 p.,459 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3973823
Chauffage
:Au fioul
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Ascenseur
Nombre de salle de bain
:1",75016,31,5,2e,1,0,0,Au fioul,0,0,0,0
72m²,4 p.,3 p.,885 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:160957669
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,72,6,4e,1,0,0,Individuel,0,0,0,1
67m²,3 p.,2 p.,583 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:1141
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:25e
Nombre d'étages du bâtiment
:31
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",75013,67,31,25e,1,0,Balcon,Central,0,1,1,0
27m²,1 p.,0 p.,279 900 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:MC06
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave",75020,27,3,3e,0,1,0,Unknown,0,0,0,0
83m²,3 p.,2 p.,630 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:1165
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75016,83,7,1er,1,1,0,Unknown,0,1,0,0
18m²,1 p.,0 p.,175 000 ,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:913
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:3
Cave",75018,18,3,1er,0,1,0,"Individuel, électrique",0,0,0,1
61m²,2 p.,1 p.,590 000 ,"Paris 20 (75020)
PARIS","Ref de l'annonce
:2132
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75020,61,7,1er,1,1,0,Central,0,0,1,0
230m²,8 p.,5 p.,3 790 000 ,"Paris 06 (75006)
PARIS","Ref de l'annonce
:LUXA-101131
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",75006,230,7,5e,0,0,0,Central,0,0,1,0
167m²,6 p.,4 p.,2 355 000 ,"Paris 08 (75008)
PARIS 8ème - Liège | Condorcet","Ref de l'annonce
:EMPLV357
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Accès handicapé",75008,167,5,2e,0,1,0,Individuel,0,0,0,1
63m²,3 p.,2 p.,778 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:VA2328-SIXTIES
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75015,63,5,2e,1,1,0,Individuel,0,0,0,1
47m²,3 p.,2 p.,590 000 ,"Paris 17 (75017)
Pereire villiers","Ref de l'annonce
:10858
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave",75017,47,5,2e,0,1,0,Unknown,0,0,0,0
105m²,5 p.,3 p.,1 295 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:10895
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,105,8,4e,1,1,Balcon,Unknown,0,0,0,0
100m²,5 p.,3 p.,1 194 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:108-4435114
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75015,100,6,4e,1,1,0,Unknown,0,0,0,0
65m²,4 p.,3 p.,455 000 ,"Paris 13 (75013)
PARIS","Ref de l'annonce
:793762
Chauffage
:Central, au gaz
Parking
Etage du bien
:30e
Nombre d'étages du bâtiment
:32
Cave
Ascenseur
Sécurité
:Gardien",75013,65,32,30e,0,1,0,"Central, au gaz",0,1,1,0
29m²,2 p.,1 p.,270 000 ,"Paris 11 (75011)
Folie-MÃ©ricourt","Ref de l'annonce
:3731547
Etage du bien
:1er
Nombre d'étages du bâtiment
:1",75011,29,1,1er,0,0,0,Unknown,0,0,0,0
7m²,1 p.,0 p.,67 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:1107924
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",75002,7,6,6e,0,0,0,Unknown,0,0,0,0
74m²,3 p.,1 p.,858 800 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:794777
Chauffage
:Central, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",75016,74,6,4e,0,0,0,"Central, au gaz",0,0,1,0
111m²,5 p.,3 p.,1 590 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:P409
Chauffage
:Central
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",75016,111,6,5e,1,0,"Terrasse, balcon",Central,0,0,1,0
12m²,1 p.,0 p.,209 000 ,"Paris 02 (75002)
Montorgueil","Ref de l'annonce
:8125
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Sécurité
:Gardien",75002,12,4,4e,0,0,0,Unknown,0,0,0,0
175m²,6 p.,3 p.,3 750 000 ,"Paris 08 (75008)
Champs-Élysées","Ref de l'annonce
:8096
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",75008,175,4,2e,1,0,0,Unknown,0,0,0,0
32m²,2 p.,1 p.,354 000 ,"Paris 18 (75018)
Goutte-d'Or","Ref de l'annonce
:7910
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",75018,32,6,1er,0,1,0,Unknown,0,0,0,0
55m²,3 p.,2 p.,540 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:4974
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75018,55,6,3e,0,1,0,Unknown,0,0,0,0
207m²,6 p.,4 p.,6 450 000 ,"Paris 04 (75004)
Pont Marie","Ref de l'annonce
:140FPAG2
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75004,207,4,2e,2,0,0,Central,0,0,1,0
42m²,2 p.,1 p.,535 000 ,"Paris 15 (75015)
Paris","Ref de l'annonce
:10133
Rénové
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",75015,42,4,2e,1,0,0,Unknown,1,0,0,0
53m²,3 p.,2 p.,612 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:4069074
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75015,53,7,4e,1,1,Balcon,Unknown,0,0,0,0
37m²,2 p.,1 p.,405 000 ,"Paris 12 (75012)
Paris","Ref de l'annonce
:182613572
Chauffage
:Central
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Meublé
Cave
Ascenseur",75012,37,7,7e,0,1,0,Central,0,0,1,0
65m²,4 p.,3 p.,787 000 ,"Paris 11 (75011)
Paris","Ref de l'annonce
:515
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75011,65,6,1er,1,1,0,Unknown,0,0,0,0
90m²,4 p.,3 p.,820 000 ,"Paris 19 (75019)
PARIS 19","Ref de l'annonce
:31302842
Chauffage
:Central, au gaz
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Nombre de salle de bain
:1",75019,90,12,5e,1,1,Balcon,"Central, au gaz",0,1,1,0
45m²,2 p.,1 p.,675 000 ,Paris 17 (75017)|Pereire,"Ref de l'annonce
:3726553
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75017,45,6,1er,0,1,0,"Individuel, électrique",0,0,0,1
53m²,2 p.,1 p.,950 000 ,"Paris 07 (75007)
Gros Caillou","Ref de l'annonce
:160923515
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Cave",75007,53,5,5e,0,1,0,Unknown,0,0,0,0
92m²,5 p.,4 p.,720 000 ,"Paris 20 (75020)
PARIS 20EME ARRONDISSEMENT","Ref de l'annonce
:7501195334_1
Garage
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Nombre de salle de bain
:1",75020,92,7,5e,1,1,Balcon,Unknown,0,0,0,0
28m²,2 p.,1 p.,330 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:4047782
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",75018,28,6,1er,0,1,0,Unknown,0,0,0,0
208m²,7 p.,5 p.,1 995 000 ,"Paris 17 (75017)
Place de Wagram","Ref de l'annonce
:LA2-806
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,208,7,1er,1,1,0,Au gaz,0,0,0,0
240m²,7 p.,4 p.,3 340 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:793
Chauffage
:Au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:3",75016,240,6,5e,3,0,0,Au gaz,0,0,0,0
22m²,1 p.,0 p.,320 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:3717472
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",75012,22,6,6e,1,0,0,Unknown,0,0,0,0
110m²,4 p.,3 p.,1 320 000 ,"Paris 03 (75003)
Arts-et-Métiers","Ref de l'annonce
:6843
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75003,110,6,5e,1,1,Balcon,Unknown,0,0,0,0
14m²,1 p.,1 p.,115 000 ,Paris 10 (75010)|Saint-Vincent de Paul - Laribo...,"Ref de l'annonce
:191 Faubourg St Denis
Chauffage
:Individuel
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",75010,14,6,6e,1,0,0,Individuel,0,0,0,1
43m²,3 p.,2 p.,405 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:GP54
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave",75019,43,4,2e,0,1,0,"Individuel, au gaz",0,0,0,1
16m²,1 p.,0 p.,346 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:8167
Etage du bien
:2e
Nombre d'étages du bâtiment
:3",75006,16,3,2e,0,0,0,Unknown,0,0,0,0
20m²,2 p.,1 p.,455 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:8049
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",75015,20,4,4e,1,0,0,Unknown,0,0,0,0
81m²,3 p.,1 p.,861 000 ,"Paris 14 (75014)
Jean moulin","Ref de l'annonce
:AN392
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",75014,81,7,2e,0,1,0,Central,0,0,1,0
159m²,5 p.,3 p.,2 480 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:PM380
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,159,6,5e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
36m²,2 p.,1 p.,343 200 ,"Paris 14 (75014)
Metro porte de Vanves","Ref de l'annonce
:2608
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave",75014,36,6,4e,0,1,0,Unknown,0,0,0,0
30m²,1 p.,0 p.,420 000 ,"Paris 08 (75008)
PARIS","Ref de l'annonce
:19714GE2
Etage du bien
:4e
Nombre d'étages du bâtiment
:5",75008,30,5,4e,0,0,0,Unknown,0,0,0,0
36m²,2 p.,1 p.,530 000 ,Paris 04 (75004)|Saint-Gervais,"Ref de l'annonce
:52
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave",75004,36,4,1er,0,1,0,"Individuel, au gaz",0,0,0,1
152m²,6 p.,3 p.,1 550 000 ,Paris 14 (75014)|Pernety,"Ref de l'annonce
:M-20-499
Chauffage
:Individuel, électrique
Parking
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave
Ascenseur
Nombre de salle de bain
:1",75014,152,3,3e,1,1,0,"Individuel, électrique",0,1,0,1
85m²,4 p.,2 p.,1 330 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:jb134
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Nombre de salle de bain
:1",75010,85,7,1er,1,1,0,Individuel,0,0,0,1
46m²,2 p.,1 p.,565 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:4064106
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75004,46,5,4e,1,1,0,"Individuel, au gaz",0,0,0,1
127m²,6 p.,3 p.,2 370 000 ,"Paris 05 (75005)
Jardin-des-Plantes","Ref de l'annonce
:3798138
Rénové
Terrasse/Balcon
:Terrasse
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",75005,127,7,5e,0,1,Terrasse,Unknown,1,0,0,0
91m²,4 p.,3 p.,1 760 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:4032203
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:2",75004,91,3,3e,2,0,0,"Individuel, au gaz",0,0,0,1
26m²,1 p.,0 p.,425 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:3798096
Etage du bien
:3e
Nombre d'étages du bâtiment
:4",75004,26,4,3e,0,0,0,Unknown,0,0,0,0
25m²,1 p.,0 p.,390 000 ,"Paris 14 (75014)
Montparnasse","Ref de l'annonce
:3909404
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:17
Meublé
Ascenseur
Sécurité
:Gardien
Accès handicapé",75014,25,17,7e,0,0,Balcon,Unknown,0,0,0,0
45m²,2 p.,1 p.,572 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1877
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",75018,45,6,2e,1,0,0,Unknown,0,0,0,0
16m²,1 p.,0 p.,237 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1917
Rénové
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave",75018,16,5,4e,0,1,0,Unknown,1,0,0,0
32m²,1 p.,0 p.,528 000 ,"Paris 01 (75001)
Palais-Royal","Ref de l'annonce
:3798116
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",75001,32,4,3e,1,0,0,Unknown,0,0,0,0
166m²,6 p.,4 p.,4 780 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:104
Etage du bien
:3e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,166,8,3e,1,1,0,Unknown,0,0,0,0
68m²,3 p.,2 p.,770 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:BGIM1172D
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:11
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,68,11,3e,1,1,Balcon,Central,0,0,1,0
84m²,3 p.,2 p.,899 415 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:160890491
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75019,84,7,7e,1,1,"Terrasse, balcon",Unknown,0,0,0,0
36m²,2 p.,1 p.,379 000 ,Paris 19 (75019)|La Villette - Porte de Pantin,"Ref de l'annonce
:29441465
Chauffage
:Individuel, électrique
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",75019,36,6,6e,1,0,0,"Individuel, électrique",0,0,0,1
57m²,3 p.,2 p.,997 000 ,"Paris 06 (75006)
Notre-Dame-des-Champs","Ref de l'annonce
:STG/FCF/9254/V
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75006,57,6,1er,0,1,0,Unknown,0,0,0,0
48m²,2 p.,1 p.,465 000 ,"Paris 14 (75014)
PARIS","Ref de l'annonce
:793555
Chauffage
:Central, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",75014,48,6,3e,0,1,Balcon,"Central, au gaz",0,0,1,0
74m²,3 p.,2 p.,759 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:2678944
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75014,74,7,3e,1,1,Balcon,Unknown,0,0,0,0
42m²,2 p.,1 p.,462 000 ,"Paris 12 (75012)
PARIS 12","Ref de l'annonce
:216460
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Ascenseur",75012,42,5,3e,0,0,0,Individuel,0,0,0,1
58m²,2 p.,1 p.,660 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:2678895
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Cave",75004,58,5,5e,0,1,0,Unknown,0,0,0,0
