Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual,Price_int,Last_floor
67m²,3 p.,1 p.,840 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:80
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:8e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien",12,67,8,8,0,1,"Terrasse, balcon",Unknown,0,1,0,0,13.641157170819497,1
144m²,5 p.,3 p.,2 050 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:MON/JB/9324/V
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,144,6,4,1,1,0,Unknown,0,0,0,0,14.53335035111459,0
115m²,4 p.,3 p.,1 254 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:CL-4P11517
Rénové
Etage du bien
:5e
Cave
Ascenseur
Nombre de salle de bain
:2",17,115,6,5,2,1,0,Unknown,1,0,0,0,14.041849000175002,0
90m²,3 p.,2 p.,735 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:CL-3P9020
Rénové
Etage du bien
:2e
Nombre de salle de bain
:1",20,90,5,2,1,0,0,Unknown,1,0,0,0,13.507625778194974,0
75m²,4 p.,2 p.,913 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:CL-4P7515
Etage du bien
:3e
Ascenseur
Nombre de salle de bain
:1",15,75,6,3,1,0,0,Unknown,0,0,0,0,13.724491159577106,0
27m²,1 p.,0 p.,330 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:2679063
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",17,27,5,4,1,1,0,Unknown,0,0,0,0,12.706847933442663,0
72m²,3 p.,1 p.,1 150 000 ,"Paris 18 (75018)
PARIS 18","Ref de l'annonce
:91028_01
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",18,72,7,5,1,1,Balcon,Central,0,0,1,0,13.955272500339433,0
96m²,4 p.,2 p.,1 290 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:SL-BP
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,96,6,5,1,1,Balcon,Unknown,0,0,0,0,14.070152776337855,0
16m²,1 p.,1 p.,198 500 ,"Paris 17 (75017)
La Fourche-Guy Môquet","Ref de l'annonce
:127235
Etage du bien
:5e",17,16,6,5,0,0,0,Unknown,0,0,0,0,12.198544379109382,0
30m²,2 p.,1 p.,385 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:1190
Etage du bien
:4e
Nombre de salle de bain
:1",13,30,6,4,1,0,0,Unknown,0,0,0,0,12.86099861326992,0
58m²,3 p.,1 p.,1 000 000 ,"Paris 06 (75006)
PARIS","Ref de l'annonce
:PM399
Chauffage
:Individuel, électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",6,58,6,5,0,1,0,"Individuel, électrique",0,0,0,1,13.815510557964274,0
35m²,2 p.,1 p.,515 000 ,"Paris 09 (75009)
PARIS","Ref de l'annonce
:V09A-104254
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur",9,35,6,4,0,0,0,Central,0,0,1,0,13.151922179645874,0
37m²,2 p.,1 p.,465 000 ,"Paris 05 (75005)
PARIS","Ref de l'annonce
:202516RB2",5,37,5,1,0,0,0,Unknown,0,0,0,0,13.049792684569493,0
75m²,3 p.,2 p.,1 092 000 ,"Paris 17 (75017)
Parmentier","Ref de l'annonce
:340936842600
Terrasse/Balcon
:Terrasse
Etage du bien
:5e
Meublé
Cave
Ascenseur
Nombre de salle de bain
:1",17,75,6,5,1,1,Terrasse,Unknown,0,0,0,0,13.903521435286988,0
57m²,2 p.,1 p.,770 000 ,"Paris 17 (75017)
WAGRAM","Ref de l'annonce
:5217
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",17,57,6,1,1,1,0,"Individuel, au gaz",0,0,0,1,13.554145793829866,0
64m²,3 p.,2 p.,779 000 ,"Paris 18 (75018)
LAMARCK-DAMREMONT","Ref de l'annonce
:1553
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave",18,64,6,4,0,1,0,"Individuel, au gaz",0,0,0,1,13.565766324852886,0
144m²,6 p.,4 p.,1 452 300 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:1001929B
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Nombre de salle de bain
:1",11,144,4,2,1,1,Balcon,Unknown,0,0,0,0,14.188659064595896,0
58m²,2 p.,1 p.,568 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:1002248
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",12,58,5,2,1,1,0,Unknown,0,0,0,0,13.249876697703288,0
50m²,3 p.,2 p.,510 150 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:1001929A
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Nombre de salle de bain
:1",11,50,4,2,1,1,Balcon,Unknown,0,0,0,0,13.14246007910345,0
33m²,1 p.,0 p.,359 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:4856
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",11,33,6,5,1,1,Balcon,Central,0,0,1,0,12.791077667470416,0
23m²,1 p.,0 p.,304 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:8292
Rénové
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave",3,23,5,2,0,1,0,Unknown,1,0,0,0,12.624782980388359,0
54m²,2 p.,1 p.,580 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:3031
Etage du bien
:5e
Meublé
Cave
Ascenseur",12,54,5,5,0,1,0,Unknown,0,0,0,0,13.270783382522602,1
138m²,5 p.,4 p.,1 570 000 ,"Paris 15 (75015)
Lourmel","Ref de l'annonce
:0212
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:12e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,138,12,12,1,1,Balcon,Central,0,1,1,0,14.266586177324491,1
76m²,3 p.,2 p.,830 000 ,"Paris 15 (75015)
Porte de versailles","Ref de l'annonce
:0213
Chauffage
:Central
Etage du bien
:6e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,76,8,6,1,1,0,Central,0,0,1,0,13.62918097977278,0
18m²,1 p.,0 p.,188 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:5635
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Cave",17,18,3,2,0,1,0,Unknown,0,0,0,0,12.144197241812087,0
63m²,3 p.,2 p.,772 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:1201A
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Nombre de salle de bain
:1",11,63,4,4,1,1,0,Central,0,0,1,0,13.556739829006913,1
36m²,2 p.,1 p.,467 000 ,"Paris 18 (75018)
Abbesses","Ref de l'annonce
:4594JVV
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave",18,36,5,1,0,1,0,Unknown,0,0,0,0,13.054084536651034,0
25m²,2 p.,1 p.,343 000 ,"Paris 18 (75018)
Montmartre | Abbesses","Ref de l'annonce
:170873
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",18,25,5,2,1,1,0,Unknown,0,0,0,0,12.745485726148077,0
47m²,3 p.,2 p.,520 000 ,"Paris 20 (75020)
Paris","Ref de l'annonce
:8594
Rénové
Chauffage
:Au gaz
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:1",20,47,8,1,1,1,Balcon,Au gaz,1,1,0,0,13.16158409055761,0
64m²,1 p.,0 p.,674 580 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:1223
Chauffage
:Central
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur",13,64,7,7,0,0,0,Central,0,0,1,0,13.42184555397186,1
102m²,4 p.,3 p.,1 309 000 ,"Paris 09 (75009)
Cadet","Ref de l'annonce
:361
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",9,102,6,2,0,1,Balcon,"Individuel, au gaz",0,0,0,1,14.084774044892036,0
38m²,2 p.,1 p.,520 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:385
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave",12,38,5,2,0,1,0,Unknown,0,0,0,0,13.16158409055761,0
79m²,4 p.,3 p.,650 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:W-02J1IS
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",18,79,6,1,1,0,Terrasse,Unknown,0,1,0,0,13.38472764187182,0
47m²,2 p.,1 p.,549 000 ,"Paris 20 (75020)
Maraîchers","Ref de l'annonce
:161998313
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",20,47,6,2,1,1,Terrasse,Unknown,0,1,0,0,13.215853720491667,0
12m²,1 p.,0 p.,167 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:242071PRH",16,12,6,2,0,0,0,Unknown,0,0,0,0,12.025749091398891,0
25m²,1 p.,0 p.,266 475 ,"Paris 18 (75018)
PARIS 18EME ARRONDISSEMENT","Ref de l'annonce
:921502109110
Rénové",18,25,5,1,0,0,0,Unknown,1,0,0,0,12.493035709557338,0
45m²,2 p.,0 p.,493 000 ,Paris 15 (75015),,15,45,6,1,0,0,0,Unknown,0,0,0,0,13.108264453024827,0
37m²,1 p.,1 p.,275 500 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:710
Chauffage
:Individuel, électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave",16,37,6,4,0,1,0,"Individuel, électrique",0,0,0,1,12.526342907575106,0
57m²,3 p.,2 p.,800 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:3798111
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",12,57,7,3,1,0,Balcon,"Individuel, au gaz",0,0,0,1,13.592367006650065,0
94m²,4 p.,2 p.,1 716 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:BQT/JDF/9319/V
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",6,94,7,6,1,1,0,Unknown,0,0,0,0,14.355506559030045,0
103m²,4 p.,3 p.,1 082 000 ,"Paris 15 (75015)
BEAUGRENELLE","Ref de l'annonce
:IS 10-2953
Cave
Ascenseur
Nombre de salle de bain
:1",15,103,6,1,1,1,0,Unknown,0,0,0,0,13.894321738388564,0
103m²,4 p.,3 p.,1 082 000 ,"Paris 15 (75015)
BEAUGRENELLE","Ref de l'annonce
:IS 10-2953
Cave
Ascenseur
Nombre de salle de bain
:1",15,103,6,1,1,1,0,Unknown,0,0,0,0,13.894321738388564,0
128m²,5 p.,4 p.,1 920 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:FG PARDAM5B
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Accès handicapé",18,128,7,7,0,0,"Terrasse, balcon",Unknown,0,1,0,0,14.467835744003965,1
91m²,3 p.,2 p.,890 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:3032
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave",20,91,4,4,0,1,0,Central,0,0,1,0,13.698976741708323,1
124m²,5 p.,4 p.,1 399 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:148
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",8,124,6,4,1,1,0,Unknown,0,0,0,0,14.151268253647618,0
124m²,5 p.,3 p.,1 399 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:150
Etage du bien
:4e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,124,6,4,1,1,0,Unknown,0,0,0,0,14.151268253647618,0
33m²,2 p.,1 p.,525 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:PLHVSG662
Chauffage
:Au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Ascenseur",2,33,7,6,0,0,0,Au gaz,0,0,0,0,13.17115354157376,0
80m²,4 p.,3 p.,945 000 ,"Paris 14 (75014)
Alésia","Ref de l'annonce
:161983581
Chauffage
:Individuel
Etage du bien
:6e
Cave
Ascenseur
Nombre de salle de bain
:1",14,80,5,6,1,1,0,Individuel,0,0,0,1,13.758940206475879,0
30m²,2 p.,1 p.,345 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:161983591
Cave
Accès handicapé
Nombre de salle de bain
:1",14,30,5,1,1,1,0,Unknown,0,0,0,0,12.751299696013497,0
46m²,2 p.,1 p.,515 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:161983593
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé",14,46,5,5,0,1,Balcon,Au gaz,0,0,0,0,13.151922179645874,1
75m²,3 p.,2 p.,725 000 ,"Paris 14 (75014)
Alésia","Ref de l'annonce
:161983587
Chauffage
:Central
Etage du bien
:7e
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",14,75,5,7,1,0,0,Central,0,0,1,0,13.493926933836812,0
63m²,2 p.,1 p.,780 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:161983579
Chauffage
:Au gaz
Etage du bien
:1er
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,63,6,1,1,1,0,Au gaz,0,0,0,0,13.567049198665774,0
116m²,4 p.,3 p.,1 624 997 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:Europe Villiers Rome
Chauffage
:électrique
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",8,116,5,4,1,1,Balcon,électrique,0,0,0,0,14.301016527590425,0
102m²,4 p.,3 p.,1 695 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:4134234
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",1,102,7,5,1,0,0,Unknown,0,0,0,0,14.343193298796688,0
50m²,2 p.,1 p.,526 500 ,"Paris 18 (75018)
PARIS 18EME ARR.","Ref de l'annonce
:14356
Chauffage
:Individuel, électrique
Etage du bien
:3e
Cave
Ascenseur",18,50,5,3,0,1,0,"Individuel, électrique",0,0,0,1,13.174006610556168,0
30m²,2 p.,1 p.,378 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:534
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",10,30,6,4,0,1,0,Unknown,0,0,0,0,12.842649474601725,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
33m²,1 p.,0 p.,367 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:1177B
Chauffage
:Central
Etage du bien
:24e
Nombre d'étages du bâtiment
:32
Ascenseur
Sécurité
:Gardien
Accès handicapé",13,33,32,24,0,0,0,Central,0,0,1,0,12.813117127036707,0
45m²,2 p.,1 p.,493 500 ,"Paris 15 (75015)
PARIS","Ref de l'annonce
:SCH287
Chauffage
:Central
Etage du bien
:17e
Nombre d'étages du bâtiment
:32
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",15,45,32,17,1,1,0,Central,0,0,1,0,13.109278137855673,0
65m²,2 p.,1 p.,899 000 ,"Paris 08 (75008)
Etoile","Ref de l'annonce
:340937337029
Etage du bien
:3e
Cave
Nombre de salle de bain
:1",8,65,6,3,1,1,0,Unknown,0,0,0,0,13.709038313453757,0
129m²,7 p.,6 p.,1 350 000 ,"Paris 12 (75012)
PARIS","Ref de l'annonce
:2280
Chauffage
:Individuel, électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",12,129,5,4,1,0,0,"Individuel, électrique",0,0,0,1,14.115615150414612,0
52m²,3 p.,2 p.,477 000 ,Paris 19 (75019)|Flandre - Aubervilliers,"Ref de l'annonce
:1009
Rénové
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",19,52,7,2,1,1,0,Unknown,1,0,0,0,13.075271769870477,0
52m²,2 p.,1 p.,640 000 ,"Paris 18 (75018)
LES ABBESSES","Ref de l'annonce
:3449
Chauffage
:Individuel, électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",18,52,6,3,0,1,0,"Individuel, électrique",0,0,0,1,13.369223455335854,0
45m²,2 p.,0 p.,510 000 ,"Paris 10 (75010)|Goncourt - Canal Saint-Martin, ...","Ref de l'annonce
:3460
Chauffage
:Individuel, au gaz",10,45,5,1,0,0,0,"Individuel, au gaz",0,0,0,1,13.142166004700508,0
66m²,4 p.,2 p.,789 000 ,"Paris 18 (75018)
Damrémont | Lamarck","Ref de l'annonce
:1555
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",18,66,7,2,1,1,0,"Individuel, au gaz",0,0,0,1,13.578521599828012,0
69m²,3 p.,2 p.,740 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:843
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",11,69,6,4,1,1,0,Unknown,0,0,0,0,13.514405465180353,0
18m²,1 p.,0 p.,250 000 ,"Paris 15 (75015)
Métro Dupleix","Ref de l'annonce
:1328
Chauffage
:Au gaz
Parking
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Accès handicapé",15,18,7,1,0,1,0,Au gaz,0,1,0,0,12.429216196844383,0
70m²,3 p.,2 p.,780 000 ,"Paris 13 (75013)
PARIS","Ref de l'annonce
:012076E1NX0L
Etage du bien
:10e
Nombre d'étages du bâtiment
:15
Ascenseur",13,70,15,10,0,0,0,Unknown,0,0,0,0,13.567049198665774,0
22m²,1 p.,0 p.,295 000 ,"Paris 12 (75012)
PARIS","Ref de l'annonce
:598
Etage du bien
:5e
Nombre d'étages du bâtiment
:5",12,22,5,5,0,0,0,Unknown,0,0,0,0,12.594730635321957,1
27m²,2 p.,1 p.,295 000 ,"Paris 14 (75014)
PARIS","Ref de l'annonce
:601
Chauffage
:Individuel
Nombre d'étages du bâtiment
:6",14,27,6,1,0,0,0,Individuel,0,0,0,1,12.594730635321957,0
43m²,2 p.,1 p.,485 000 ,"Paris 14 (75014)
PARIS","Ref de l'annonce
:388
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave",14,43,5,1,0,1,0,Unknown,0,0,0,0,13.091904169919621,0
40m²,2 p.,1 p.,430 000 ,"Paris 14 (75014)|Mouton - Duvernet, Pernety, Mont...","Ref de l'annonce
:3052
Chauffage
:Individuel, au gaz
Nombre d'étages du bâtiment
:2
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",14,40,2,1,1,1,0,"Individuel, au gaz",0,0,0,1,12.971540487669746,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
14m²,1 p.,0 p.,200 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:31893479
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Meublé
Sécurité
:Gardien",16,14,6,1,0,0,0,Central,0,0,1,0,12.206072645530174,0
35m²,2 p.,1 p.,375 000 ,"Paris 20 (75020)|Père Lachaise - Réunion, Ménilm...","Ref de l'annonce
:31893461
Chauffage
:Central, au gaz
Etage du bien
:4e
Cave
Ascenseur
Nombre de salle de bain
:1",20,35,5,4,1,1,0,"Central, au gaz",0,0,1,0,12.834681304952548,0
54m²,2 p.,1 p.,820 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:W-02J8BF
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",3,54,5,2,1,0,Terrasse,Unknown,0,0,0,0,13.617059619240436,0
113m²,4 p.,3 p.,1 155 000 ,"Paris 14 (75014)
Métros Raspail et Denfert Rochereau","Ref de l'annonce
:1Bis
Chauffage
:Individuel, au gaz
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",14,113,7,1,1,0,0,"Individuel, au gaz",0,0,0,1,13.959610901938031,0
86m²,4 p.,2 p.,890 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:1752
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:9e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,86,10,9,1,1,Balcon,Central,0,0,1,0,13.698976741708323,0
71m²,2 p.,1 p.,748 800 ,"Paris 11 (75011)
PARIS 11EME ARRONDISSEMENT","Ref de l'annonce
:340938592775
Chauffage
:électrique
Etage du bien
:4e
Cave
Nombre de salle de bain
:1",11,71,5,4,1,1,0,électrique,0,0,0,0,13.526227204145519,0
51m²,2 p.,1 p.,550 000 ,"Paris 12 (75012)
Bercy","Ref de l'annonce
:156967111
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",12,51,6,2,1,1,Balcon,Unknown,0,1,0,0,13.217673557208654,0
55m²,2 p.,1 p.,517 500 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:161962095
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:8e
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",14,55,5,8,1,0,Balcon,Au gaz,0,0,0,0,13.15676480412166,0
58m²,3 p.,2 p.,690 000 ,"Paris 20 (75020)
Ménilmontant PÈRE LACHAISE","Ref de l'annonce
:807983
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6",20,58,6,3,0,0,0,"Individuel, au gaz",0,0,0,1,13.444446876573442,0
57m²,3 p.,2 p.,639 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:SA/30/07/20
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",11,57,6,4,1,1,0,Unknown,0,0,0,0,13.367659733359671,0
50m²,2 p.,1 p.,550 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:161957211
Chauffage
:électrique
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",12,50,6,2,1,1,Balcon,électrique,0,1,0,0,13.217673557208654,0
40m²,2 p.,1 p.,512 400 ,"Paris 10 (75010)
Paris","Ref de l'annonce
:751
Chauffage
:Central, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:7",10,40,7,1,0,0,0,"Central, au gaz",0,0,1,0,13.146860849004716,0
47m²,2 p.,1 p.,892 500 ,"Paris 06 (75006)
Mabillon","Ref de l'annonce
:642RGAS
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",6,47,5,1,1,0,0,Individuel,0,0,0,1,13.70178179263593,0
33m²,2 p.,1 p.,585 000 ,Paris 04 (75004)|Saint-Gervais,"Ref de l'annonce
:DFV1952
Etage du bien
:2e
Cave",4,33,5,2,0,1,0,Unknown,0,0,0,0,13.279367126213993,0
32m²,1 p.,1 p.,400 000 ,"Paris 14 (75014)
Jean Moulin-Porte d'Orléans","Ref de l'annonce
:DFM3189A
Etage du bien
:5e
Cave
Ascenseur",14,32,5,5,0,1,0,Unknown,0,0,0,0,12.89921982609012,1
45m²,2 p.,1 p.,428 500 ,Paris 18 (75018)|La Chapelle - Marx Dormoy,"Ref de l'annonce
:202522R8
Nombre d'étages du bâtiment
:6
Ascenseur",18,45,6,1,0,0,0,Unknown,0,0,0,0,12.968046017019972,0
42m²,2 p.,1 p.,590 000 ,"Paris 17 (75017)
Courcelles","Ref de l'annonce
:DA2-006
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",17,42,6,3,1,1,Balcon,Unknown,0,0,0,0,13.287877815881902,0
75m²,3 p.,2 p.,649 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:LPDORMOY
Chauffage
:électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",18,75,2,2,1,1,0,électrique,0,0,0,0,13.383187995686226,1
68m²,3 p.,2 p.,455 000 ,"Paris 17 (75017)
Métro Porte Maillot","Ref de l'annonce
:RSIM813
Chauffage
:Central
Etage du bien
:8e
Nombre d'étages du bâtiment
:14
Cave
Ascenseur
Sécurité
:Gardien",17,68,14,8,0,1,0,Central,0,0,1,0,13.028052697933088,0
48m²,3 p.,2 p.,480 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:115
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Sécurité
:Gardien",18,48,5,4,0,1,0,"Individuel, au gaz",0,0,0,1,13.081541382884074,0
91m²,5 p.,3 p.,1 064 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:161955399
Etage du bien
:2e
Cave
Nombre de salle de bain
:1",15,91,6,2,1,1,0,Unknown,0,0,0,0,13.877545948883727,0
